"ZCH1_SOLL";"ZCH2_SOLL";"ZCH3_SOLL";"GESAMT_SOLL";"ZCH1_IST";"ZCH2_IST";"ZCH3_IST";"GESAMT_IST";"ZFW"
4;4;4;12;0;2;4;6;5
9;3;3;15;0;3;3;6;9
8;4;3;15;0;3;3;6;8,25
7;4;4;15;0;3;3;6;7,5
6;5;4;15;0;3;3;6;7,05
5;5;5;15;0;3;3;6;6,6
8;3;3;14;0;3;3;6;8
7;4;3;14;0;3;3;6;7,25
6;4;4;14;0;3;3;6;6,5
5;5;4;14;0;3;3;6;6,05
7;3;3;13;0;3;3;6;7
6;4;3;13;0;3;3;6;6,25
5;4;4;13;0;3;3;6;5,5
6;3;3;12;0;3;3;6;6
5;4;3;12;0;3;3;6;5,25
4;4;4;12;0;3;3;6;4,5
8;4;3;15;0;4;2;6;8,33333333333333
7;4;4;15;0;4;2;6;8
6;5;4;15;0;4;2;6;7,2
5;5;5;15;0;4;2;6;7
7;4;3;14;0;4;2;6;7,33333333333333
6;4;4;14;0;4;2;6;7
5;5;4;14;0;4;2;6;6,2
6;4;3;13;0;4;2;6;6,33333333333333
5;4;4;13;0;4;2;6;6
5;4;3;12;0;4;2;6;5,33333333333333
4;4;4;12;0;4;2;6;5
6;5;4;15;0;5;1;6;8,25
5;5;5;15;0;5;1;6;8,2
5;5;4;14;0;5;1;6;7,25
5;5;5;15;1;0;5;6;8,2
7;4;4;15;1;1;4;6;7,39285714285714
6;5;4;15;1;1;4;6;7,36666666666667
5;5;5;15;1;1;4;6;6,6
6;4;4;14;1;1;4;6;6,41666666666667
5;5;4;14;1;1;4;6;6,4
5;4;4;13;1;1;4;6;5,45
4;4;4;12;1;1;4;6;4,5
9;3;3;15;1;2;3;6;7,44444444444444
8;4;3;15;1;2;3;6;7,125
7;4;4;15;1;2;3;6;6,39285714285714
6;5;4;15;1;2;3;6;6,21666666666667
5;5;5;15;1;2;3;6;5,8
8;3;3;14;1;2;3;6;6,45833333333333
7;4;3;14;1;2;3;6;6,14285714285714
6;4;4;14;1;2;3;6;5,41666666666667
5;5;4;14;1;2;3;6;5,25
7;3;3;13;1;2;3;6;5,47619047619048
6;4;3;13;1;2;3;6;5,16666666666667
5;4;4;13;1;2;3;6;4,45
6;3;3;12;1;2;3;6;4,5
5;4;3;12;1;2;3;6;4,2
4;4;4;12;1;2;3;6;3,5
10;3;2;15;1;3;2;6;8,1
9;3;3;15;1;3;2;6;7,44444444444444
8;4;3;15;1;3;2;6;6,70833333333333
7;4;4;15;1;3;2;6;6,39285714285714
6;5;4;15;1;3;2;6;5,96666666666667
5;5;5;15;1;3;2;6;5,8
9;3;2;14;1;3;2;6;7,11111111111111
8;3;3;14;1;3;2;6;6,45833333333333
7;4;3;14;1;3;2;6;5,72619047619048
6;4;4;14;1;3;2;6;5,41666666666667
5;5;4;14;1;3;2;6;5
8;3;2;13;1;3;2;6;6,125
7;3;3;13;1;3;2;6;5,47619047619048
6;4;3;13;1;3;2;6;4,75
5;4;4;13;1;3;2;6;4,45
7;3;2;12;1;3;2;6;5,14285714285714
6;3;3;12;1;3;2;6;4,5
5;4;3;12;1;3;2;6;3,78333333333333
4;4;4;12;1;3;2;6;3,5
8;4;3;15;1;4;1;6;7,45833333333333
7;4;4;15;1;4;1;6;7,39285714285714
6;5;4;15;1;4;1;6;6,61666666666667
5;5;5;15;1;4;1;6;6,6
7;4;3;14;1;4;1;6;6,47619047619048
6;4;4;14;1;4;1;6;6,41666666666667
5;5;4;14;1;4;1;6;5,65
6;4;3;13;1;4;1;6;5,5
5;4;4;13;1;4;1;6;5,45
5;4;3;12;1;4;1;6;4,53333333333333
4;4;4;12;1;4;1;6;4,5
6;5;4;15;1;5;0;6;8,16666666666667
5;5;5;15;1;5;0;6;8,2
5;5;4;14;1;5;0;6;7,2
7;4;4;15;2;0;4;6;7,57142857142857
6;5;4;15;2;0;4;6;7,66666666666667
5;5;5;15;2;0;4;6;7
6;4;4;14;2;0;4;6;6,66666666666667
5;5;4;14;2;0;4;6;6,8
5;4;4;13;2;0;4;6;5,8
4;4;4;12;2;0;4;6;5
9;3;3;15;2;1;3;6;6,77777777777778
8;4;3;15;2;1;3;6;6,75
7;4;4;15;2;1;3;6;6,07142857142857
6;5;4;15;2;1;3;6;6,11666666666667
5;5;5;15;2;1;3;6;5,8
8;3;3;14;2;1;3;6;5,83333333333333
7;4;3;14;2;1;3;6;5,82142857142857
6;4;4;14;2;1;3;6;5,16666666666667
5;5;4;14;2;1;3;6;5,25
7;3;3;13;2;1;3;6;4,90476190476191
6;4;3;13;2;1;3;6;4,91666666666667
5;4;4;13;2;1;3;6;4,3
6;3;3;12;2;1;3;6;4
5;4;3;12;2;1;3;6;4,05
4;4;4;12;2;1;3;6;3,5
11;2;2;15;2;2;2;6;7,36363636363636
10;3;2;15;2;2;2;6;6,73333333333333
9;3;3;15;2;2;2;6;6,11111111111111
8;4;3;15;2;2;2;6;5,83333333333333
7;4;4;15;2;2;2;6;5,57142857142857
6;5;4;15;2;2;2;6;5,46666666666667
5;5;5;15;2;2;2;6;5,4
10;2;2;14;2;2;2;6;6,4
9;3;2;14;2;2;2;6;5,77777777777778
8;3;3;14;2;2;2;6;5,16666666666667
7;4;3;14;2;2;2;6;4,9047619047619
6;4;4;14;2;2;2;6;4,66666666666667
5;5;4;14;2;2;2;6;4,6
9;2;2;13;2;2;2;6;5,44444444444444
8;3;2;13;2;2;2;6;4,83333333333333
7;3;3;13;2;2;2;6;4,23809523809524
6;4;3;13;2;2;2;6;4
5;4;4;13;2;2;2;6;3,8
8;2;2;12;2;2;2;6;4,5
7;3;2;12;2;2;2;6;3,90476190476191
6;3;3;12;2;2;2;6;3,33333333333333
5;4;3;12;2;2;2;6;3,13333333333333
4;4;4;12;2;2;2;6;3
10;3;2;15;2;3;1;6;6,9
9;3;3;15;2;3;1;6;6,77777777777778
8;4;3;15;2;3;1;6;6,08333333333333
7;4;4;15;2;3;1;6;6,07142857142857
6;5;4;15;2;3;1;6;5,71666666666667
5;5;5;15;2;3;1;6;5,8
9;3;2;14;2;3;1;6;5,94444444444444
8;3;3;14;2;3;1;6;5,83333333333333
7;4;3;14;2;3;1;6;5,15476190476191
6;4;4;14;2;3;1;6;5,16666666666667
5;5;4;14;2;3;1;6;4,85
8;3;2;13;2;3;1;6;5
7;3;3;13;2;3;1;6;4,90476190476191
6;4;3;13;2;3;1;6;4,25
5;4;4;13;2;3;1;6;4,3
7;3;2;12;2;3;1;6;4,07142857142857
6;3;3;12;2;3;1;6;4
5;4;3;12;2;3;1;6;3,38333333333333
4;4;4;12;2;3;1;6;3,5
8;4;3;15;2;4;0;6;7,5
7;4;4;15;2;4;0;6;7,57142857142857
6;5;4;15;2;4;0;6;6,86666666666667
5;5;5;15;2;4;0;6;7
7;4;3;14;2;4;0;6;6,57142857142857
6;4;4;14;2;4;0;6;6,66666666666667
5;5;4;14;2;4;0;6;6
6;4;3;13;2;4;0;6;5,66666666666667
5;4;4;13;2;4;0;6;5,8
5;4;3;12;2;4;0;6;4,8
4;4;4;12;2;4;0;6;5
9;3;3;15;3;0;3;6;7
8;4;3;15;3;0;3;6;7,125
7;4;4;15;3;0;3;6;6,53571428571429
6;5;4;15;3;0;3;6;6,75
5;5;5;15;3;0;3;6;6,6
8;3;3;14;3;0;3;6;6,125
7;4;3;14;3;0;3;6;6,28571428571429
6;4;4;14;3;0;3;6;5,75
5;5;4;14;3;0;3;6;6,05
7;3;3;13;3;0;3;6;5,28571428571429
6;4;3;13;3;0;3;6;5,5
5;4;4;13;3;0;3;6;5,05
6;3;3;12;3;0;3;6;4,5
5;4;3;12;3;0;3;6;4,8
4;4;4;12;3;0;3;6;4,5
11;2;2;15;3;1;2;6;6,31818181818182
10;3;2;15;3;1;2;6;6,23333333333333
9;3;3;15;3;1;2;6;5,66666666666667
8;4;3;15;3;1;2;6;5,70833333333333
7;4;4;15;3;1;2;6;5,53571428571429
6;5;4;15;3;1;2;6;5,7
5;5;5;15;3;1;2;6;5,8
10;2;2;14;3;1;2;6;5,4
9;3;2;14;3;1;2;6;5,33333333333333
8;3;3;14;3;1;2;6;4,79166666666667
7;4;3;14;3;1;2;6;4,86904761904762
6;4;4;14;3;1;2;6;4,75
5;5;4;14;3;1;2;6;5
9;2;2;13;3;1;2;6;4,5
8;3;2;13;3;1;2;6;4,45833333333333
7;3;3;13;3;1;2;6;3,95238095238095
6;4;3;13;3;1;2;6;4,08333333333333
5;4;4;13;3;1;2;6;4,05
8;2;2;12;3;1;2;6;3,625
7;3;2;12;3;1;2;6;3,61904761904762
6;3;3;12;3;1;2;6;3,16666666666667
5;4;3;12;3;1;2;6;3,38333333333333
4;4;4;12;3;1;2;6;3,5
12;2;1;15;3;2;1;6;6,75
11;2;2;15;3;2;1;6;6,31818181818182
10;3;2;15;3;2;1;6;5,73333333333333
9;3;3;15;3;2;1;6;5,66666666666667
8;4;3;15;3;2;1;6;5,45833333333333
7;4;4;15;3;2;1;6;5,53571428571429
6;5;4;15;3;2;1;6;5,55
5;5;5;15;3;2;1;6;5,8
11;2;1;14;3;2;1;6;5,81818181818182
10;2;2;14;3;2;1;6;5,4
9;3;2;14;3;2;1;6;4,83333333333333
8;3;3;14;3;2;1;6;4,79166666666667
7;4;3;14;3;2;1;6;4,61904761904762
6;4;4;14;3;2;1;6;4,75
5;5;4;14;3;2;1;6;4,85
10;2;1;13;3;2;1;6;4,9
9;2;2;13;3;2;1;6;4,5
8;3;2;13;3;2;1;6;3,95833333333333
7;3;3;13;3;2;1;6;3,95238095238095
6;4;3;13;3;2;1;6;3,83333333333333
5;4;4;13;3;2;1;6;4,05
9;2;1;12;3;2;1;6;4
8;2;2;12;3;2;1;6;3,625
7;3;2;12;3;2;1;6;3,11904761904762
6;3;3;12;3;2;1;6;3,16666666666667
5;4;3;12;3;2;1;6;3,13333333333333
4;4;4;12;3;2;1;6;3,5
10;3;2;15;3;3;0;6;6,9
9;3;3;15;3;3;0;6;7
8;4;3;15;3;3;0;6;6,375
7;4;4;15;3;3;0;6;6,53571428571429
6;5;4;15;3;3;0;6;6,3
5;5;5;15;3;3;0;6;6,6
9;3;2;14;3;3;0;6;6
8;3;3;14;3;3;0;6;6,125
7;4;3;14;3;3;0;6;5,53571428571429
6;4;4;14;3;3;0;6;5,75
5;5;4;14;3;3;0;6;5,6
8;3;2;13;3;3;0;6;5,125
7;3;3;13;3;3;0;6;5,28571428571429
6;4;3;13;3;3;0;6;4,75
5;4;4;13;3;3;0;6;5,05
7;3;2;12;3;3;0;6;4,28571428571429
6;3;3;12;3;3;0;6;4,5
5;4;3;12;3;3;0;6;4,05
4;4;4;12;3;3;0;6;4,5
11;2;2;15;4;0;2;6;6,45454545454545
10;3;2;15;4;0;2;6;6,6
9;3;3;15;4;0;2;6;6,11111111111111
8;4;3;15;4;0;2;6;6,33333333333333
7;4;4;15;4;0;2;6;6,28571428571429
6;5;4;15;4;0;2;6;6,66666666666667
5;5;5;15;4;0;2;6;7
10;2;2;14;4;0;2;6;5,6
9;3;2;14;4;0;2;6;5,77777777777778
8;3;3;14;4;0;2;6;5,33333333333333
7;4;3;14;4;0;2;6;5,61904761904762
6;4;4;14;4;0;2;6;5,66666666666667
5;5;4;14;4;0;2;6;6,2
9;2;2;13;4;0;2;6;4,77777777777778
8;3;2;13;4;0;2;6;5
7;3;3;13;4;0;2;6;4,61904761904762
6;4;3;13;4;0;2;6;5
5;4;4;13;4;0;2;6;5,2
8;2;2;12;4;0;2;6;4
7;3;2;12;4;0;2;6;4,28571428571429
6;3;3;12;4;0;2;6;4
5;4;3;12;4;0;2;6;4,53333333333333
4;4;4;12;4;0;2;6;5
13;1;1;15;4;1;1;6;6,23076923076923
12;2;1;15;4;1;1;6;5,83333333333333
11;2;2;15;4;1;1;6;5,45454545454545
10;3;2;15;4;1;1;6;5,43333333333333
9;3;3;15;4;1;1;6;5,44444444444444
8;4;3;15;4;1;1;6;5,58333333333333
7;4;4;15;4;1;1;6;5,78571428571429
6;5;4;15;4;1;1;6;6,11666666666667
5;5;5;15;4;1;1;6;6,6
12;1;1;14;4;1;1;6;5,33333333333333
11;2;1;14;4;1;1;6;4,95454545454545
10;2;2;14;4;1;1;6;4,6
9;3;2;14;4;1;1;6;4,61111111111111
8;3;3;14;4;1;1;6;4,66666666666667
7;4;3;14;4;1;1;6;4,86904761904762
6;4;4;14;4;1;1;6;5,16666666666667
5;5;4;14;4;1;1;6;5,65
11;1;1;13;4;1;1;6;4,45454545454545
10;2;1;13;4;1;1;6;4,1
9;2;2;13;4;1;1;6;3,77777777777778
8;3;2;13;4;1;1;6;3,83333333333333
7;3;3;13;4;1;1;6;3,95238095238095
6;4;3;13;4;1;1;6;4,25
5;4;4;13;4;1;1;6;4,7
10;1;1;12;4;1;1;6;3,6
9;2;1;12;4;1;1;6;3,27777777777778
8;2;2;12;4;1;1;6;3
7;3;2;12;4;1;1;6;3,11904761904762
6;3;3;12;4;1;1;6;3,33333333333333
5;4;3;12;4;1;1;6;3,78333333333333
4;4;4;12;4;1;1;6;4,5
12;2;1;15;4;2;0;6;6,33333333333333
11;2;2;15;4;2;0;6;6,45454545454545
10;3;2;15;4;2;0;6;5,93333333333333
9;3;3;15;4;2;0;6;6,11111111111111
8;4;3;15;4;2;0;6;6
7;4;4;15;4;2;0;6;6,28571428571429
6;5;4;15;4;2;0;6;6,46666666666667
5;5;5;15;4;2;0;6;7
11;2;1;14;4;2;0;6;5,45454545454545
10;2;2;14;4;2;0;6;5,6
9;3;2;14;4;2;0;6;5,11111111111111
8;3;3;14;4;2;0;6;5,33333333333333
7;4;3;14;4;2;0;6;5,28571428571429
6;4;4;14;4;2;0;6;5,66666666666667
5;5;4;14;4;2;0;6;6
10;2;1;13;4;2;0;6;4,6
9;2;2;13;4;2;0;6;4,77777777777778
8;3;2;13;4;2;0;6;4,33333333333333
7;3;3;13;4;2;0;6;4,61904761904762
6;4;3;13;4;2;0;6;4,66666666666667
5;4;4;13;4;2;0;6;5,2
9;2;1;12;4;2;0;6;3,77777777777778
8;2;2;12;4;2;0;6;4
7;3;2;12;4;2;0;6;3,61904761904762
6;3;3;12;4;2;0;6;4
5;4;3;12;4;2;0;6;4,2
4;4;4;12;4;2;0;6;5
13;1;1;15;5;0;1;6;5,92307692307692
12;2;1;15;5;0;1;6;6,08333333333333
11;2;2;15;5;0;1;6;5,77272727272727
10;3;2;15;5;0;1;6;6
9;3;3;15;5;0;1;6;6,11111111111111
8;4;3;15;5;0;1;6;6,45833333333333
7;4;4;15;5;0;1;6;6,82142857142857
6;5;4;15;5;0;1;6;7,41666666666667
5;5;5;15;5;0;1;6;8,2
12;1;1;14;5;0;1;6;5,08333333333333
11;2;1;14;5;0;1;6;5,27272727272727
10;2;2;14;5;0;1;6;5
9;3;2;14;5;0;1;6;5,27777777777778
8;3;3;14;5;0;1;6;5,45833333333333
7;4;3;14;5;0;1;6;5,90476190476191
6;4;4;14;5;0;1;6;6,41666666666667
5;5;4;14;5;0;1;6;7,25
11;1;1;13;5;0;1;6;4,27272727272727
10;2;1;13;5;0;1;6;4,5
9;2;2;13;5;0;1;6;4,27777777777778
8;3;2;13;5;0;1;6;4,625
7;3;3;13;5;0;1;6;4,90476190476191
6;4;3;13;5;0;1;6;5,5
5;4;4;13;5;0;1;6;6,25
10;1;1;12;5;0;1;6;3,5
9;2;1;12;5;0;1;6;3,77777777777778
8;2;2;12;5;0;1;6;3,625
7;3;2;12;5;0;1;6;4,07142857142857
6;3;3;12;5;0;1;6;4,5
5;4;3;12;5;0;1;6;5,33333333333333
13;1;1;15;5;1;0;6;5,92307692307692
12;2;1;15;5;1;0;6;5,58333333333333
11;2;2;15;5;1;0;6;5,77272727272727
10;3;2;15;5;1;0;6;5,83333333333333
9;3;3;15;5;1;0;6;6,11111111111111
8;4;3;15;5;1;0;6;6,375
7;4;4;15;5;1;0;6;6,82142857142857
6;5;4;15;5;1;0;6;7,36666666666667
5;5;5;15;5;1;0;6;8,2
12;1;1;14;5;1;0;6;5,08333333333333
11;2;1;14;5;1;0;6;4,77272727272727
10;2;2;14;5;1;0;6;5
9;3;2;14;5;1;0;6;5,11111111111111
8;3;3;14;5;1;0;6;5,45833333333333
7;4;3;14;5;1;0;6;5,82142857142857
6;4;4;14;5;1;0;6;6,41666666666667
5;5;4;14;5;1;0;6;7,2
11;1;1;13;5;1;0;6;4,27272727272727
10;2;1;13;5;1;0;6;4
9;2;2;13;5;1;0;6;4,27777777777778
8;3;2;13;5;1;0;6;4,45833333333333
7;3;3;13;5;1;0;6;4,90476190476191
6;4;3;13;5;1;0;6;5,41666666666667
5;4;4;13;5;1;0;6;6,25
10;1;1;12;5;1;0;6;3,5
9;2;1;12;5;1;0;6;3,27777777777778
8;2;2;12;5;1;0;6;3,625
7;3;2;12;5;1;0;6;3,90476190476191
6;3;3;12;5;1;0;6;4,5
5;4;3;12;5;1;0;6;5,25
13;1;1;15;6;0;0;6;5,76923076923077
12;2;1;15;6;0;0;6;6
11;2;2;15;6;0;0;6;6,27272727272727
10;3;2;15;6;0;0;6;6,6
9;3;3;15;6;0;0;6;7
8;4;3;15;6;0;0;6;7,5
7;4;4;15;6;0;0;6;8,14285714285714
6;5;4;15;6;0;0;6;9
12;1;1;14;6;0;0;6;5
11;2;1;14;6;0;0;6;5,27272727272727
10;2;2;14;6;0;0;6;5,6
9;3;2;14;6;0;0;6;6
8;3;3;14;6;0;0;6;6,5
7;4;3;14;6;0;0;6;7,14285714285714
6;4;4;14;6;0;0;6;8
11;1;1;13;6;0;0;6;4,27272727272727
10;2;1;13;6;0;0;6;4,6
9;2;2;13;6;0;0;6;5
8;3;2;13;6;0;0;6;5,5
7;3;3;13;6;0;0;6;6,14285714285714
6;4;3;13;6;0;0;6;7
10;1;1;12;6;0;0;6;3,6
9;2;1;12;6;0;0;6;4
8;2;2;12;6;0;0;6;4,5
7;3;2;12;6;0;0;6;5,14285714285714
6;3;3;12;6;0;0;6;6
5;5;5;15;0;2;5;7;6,8
7;4;4;15;0;3;4;7;7,25
6;5;4;15;0;3;4;7;6,8
5;5;5;15;0;3;4;7;6
6;4;4;14;0;3;4;7;6,25
5;5;4;14;0;3;4;7;5,8
5;4;4;13;0;3;4;7;5,25
4;4;4;12;0;3;4;7;4,25
8;4;3;15;0;4;3;7;8
7;4;4;15;0;4;3;7;7,25
6;5;4;15;0;4;3;7;6,45
5;5;5;15;0;4;3;7;6
7;4;3;14;0;4;3;7;7
6;4;4;14;0;4;3;7;6,25
5;5;4;14;0;4;3;7;5,45
6;4;3;13;0;4;3;7;6
5;4;4;13;0;4;3;7;5,25
5;4;3;12;0;4;3;7;5
4;4;4;12;0;4;3;7;4,25
6;5;4;15;0;5;2;7;7
5;5;5;15;0;5;2;7;6,8
5;5;4;14;0;5;2;7;6
5;5;5;15;1;1;5;7;6,4
7;4;4;15;1;2;4;7;6,14285714285714
6;5;4;15;1;2;4;7;5,96666666666667
5;5;5;15;1;2;4;7;5,2
6;4;4;14;1;2;4;7;5,16666666666667
5;5;4;14;1;2;4;7;5
5;4;4;13;1;2;4;7;4,2
4;4;4;12;1;2;4;7;3,25
9;3;3;15;1;3;3;7;7,11111111111111
8;4;3;15;1;3;3;7;6,375
7;4;4;15;1;3;3;7;5,64285714285714
6;5;4;15;1;3;3;7;5,21666666666667
5;5;5;15;1;3;3;7;4,8
8;3;3;14;1;3;3;7;6,125
7;4;3;14;1;3;3;7;5,39285714285714
6;4;4;14;1;3;3;7;4,66666666666667
5;5;4;14;1;3;3;7;4,25
7;3;3;13;1;3;3;7;5,14285714285714
6;4;3;13;1;3;3;7;4,41666666666667
5;4;4;13;1;3;3;7;3,7
6;3;3;12;1;3;3;7;4,16666666666667
5;4;3;12;1;3;3;7;3,45
4;4;4;12;1;3;3;7;2,75
8;4;3;15;1;4;2;7;6,45833333333333
7;4;4;15;1;4;2;7;6,14285714285714
6;5;4;15;1;4;2;7;5,36666666666667
5;5;5;15;1;4;2;7;5,2
7;4;3;14;1;4;2;7;5,47619047619048
6;4;4;14;1;4;2;7;5,16666666666667
5;5;4;14;1;4;2;7;4,4
6;4;3;13;1;4;2;7;4,5
5;4;4;13;1;4;2;7;4,2
5;4;3;12;1;4;2;7;3,53333333333333
4;4;4;12;1;4;2;7;3,25
6;5;4;15;1;5;1;7;6,41666666666667
5;5;5;15;1;5;1;7;6,4
5;5;4;14;1;5;1;7;5,45
5;5;5;15;2;0;5;7;6,8
7;4;4;15;2;1;4;7;5,82142857142857
6;5;4;15;2;1;4;7;5,86666666666667
5;5;5;15;2;1;4;7;5,2
6;4;4;14;2;1;4;7;4,91666666666667
5;5;4;14;2;1;4;7;5
5;4;4;13;2;1;4;7;4,05
4;4;4;12;2;1;4;7;3,25
9;3;3;15;2;2;3;7;5,77777777777778
8;4;3;15;2;2;3;7;5,5
7;4;4;15;2;2;3;7;4,82142857142857
6;5;4;15;2;2;3;7;4,71666666666667
5;5;5;15;2;2;3;7;4,4
8;3;3;14;2;2;3;7;4,83333333333333
7;4;3;14;2;2;3;7;4,57142857142857
6;4;4;14;2;2;3;7;3,91666666666667
5;5;4;14;2;2;3;7;3,85
7;3;3;13;2;2;3;7;3,90476190476191
6;4;3;13;2;2;3;7;3,66666666666667
5;4;4;13;2;2;3;7;3,05
6;3;3;12;2;2;3;7;3
5;4;3;12;2;2;3;7;2,8
4;4;4;12;2;2;3;7;2,25
10;3;2;15;2;3;2;7;6,4
9;3;3;15;2;3;2;7;5,77777777777778
8;4;3;15;2;3;2;7;5,08333333333333
7;4;4;15;2;3;2;7;4,82142857142857
6;5;4;15;2;3;2;7;4,46666666666667
5;5;5;15;2;3;2;7;4,4
9;3;2;14;2;3;2;7;5,44444444444444
8;3;3;14;2;3;2;7;4,83333333333333
7;4;3;14;2;3;2;7;4,15476190476191
6;4;4;14;2;3;2;7;3,91666666666667
5;5;4;14;2;3;2;7;3,6
8;3;2;13;2;3;2;7;4,5
7;3;3;13;2;3;2;7;3,90476190476191
6;4;3;13;2;3;2;7;3,25
5;4;4;13;2;3;2;7;3,05
7;3;2;12;2;3;2;7;3,57142857142857
6;3;3;12;2;3;2;7;3
5;4;3;12;2;3;2;7;2,38333333333333
4;4;4;12;2;3;2;7;2,25
8;4;3;15;2;4;1;7;5,83333333333333
7;4;4;15;2;4;1;7;5,82142857142857
6;5;4;15;2;4;1;7;5,11666666666667
5;5;5;15;2;4;1;7;5,2
7;4;3;14;2;4;1;7;4,90476190476191
6;4;4;14;2;4;1;7;4,91666666666667
5;5;4;14;2;4;1;7;4,25
6;4;3;13;2;4;1;7;4
5;4;4;13;2;4;1;7;4,05
5;4;3;12;2;4;1;7;3,13333333333333
4;4;4;12;2;4;1;7;3,25
6;5;4;15;2;5;0;7;6,66666666666667
5;5;5;15;2;5;0;7;6,8
5;5;4;14;2;5;0;7;5,8
7;4;4;15;3;0;4;7;6,28571428571429
6;5;4;15;3;0;4;7;6,5
5;5;5;15;3;0;4;7;6
6;4;4;14;3;0;4;7;5,5
5;5;4;14;3;0;4;7;5,8
5;4;4;13;3;0;4;7;4,8
4;4;4;12;3;0;4;7;4,25
9;3;3;15;3;1;3;7;5,33333333333333
8;4;3;15;3;1;3;7;5,375
7;4;4;15;3;1;3;7;4,78571428571429
6;5;4;15;3;1;3;7;4,95
5;5;5;15;3;1;3;7;4,8
8;3;3;14;3;1;3;7;4,45833333333333
7;4;3;14;3;1;3;7;4,53571428571429
6;4;4;14;3;1;3;7;4
5;5;4;14;3;1;3;7;4,25
7;3;3;13;3;1;3;7;3,61904761904762
6;4;3;13;3;1;3;7;3,75
5;4;4;13;3;1;3;7;3,3
6;3;3;12;3;1;3;7;2,83333333333333
5;4;3;12;3;1;3;7;3,05
4;4;4;12;3;1;3;7;2,75
11;2;2;15;3;2;2;7;5,81818181818182
10;3;2;15;3;2;2;7;5,23333333333333
9;3;3;15;3;2;2;7;4,66666666666667
8;4;3;15;3;2;2;7;4,45833333333333
7;4;4;15;3;2;2;7;4,28571428571429
6;5;4;15;3;2;2;7;4,3
5;5;5;15;3;2;2;7;4,4
10;2;2;14;3;2;2;7;4,9
9;3;2;14;3;2;2;7;4,33333333333333
8;3;3;14;3;2;2;7;3,79166666666667
7;4;3;14;3;2;2;7;3,61904761904762
6;4;4;14;3;2;2;7;3,5
5;5;4;14;3;2;2;7;3,6
9;2;2;13;3;2;2;7;4
8;3;2;13;3;2;2;7;3,45833333333333
7;3;3;13;3;2;2;7;2,95238095238095
6;4;3;13;3;2;2;7;2,83333333333333
5;4;4;13;3;2;2;7;2,8
8;2;2;12;3;2;2;7;3,125
7;3;2;12;3;2;2;7;2,61904761904762
6;3;3;12;3;2;2;7;2,16666666666667
5;4;3;12;3;2;2;7;2,13333333333333
4;4;4;12;3;2;2;7;2,25
10;3;2;15;3;3;1;7;5,4
9;3;3;15;3;3;1;7;5,33333333333333
8;4;3;15;3;3;1;7;4,70833333333333
7;4;4;15;3;3;1;7;4,78571428571429
6;5;4;15;3;3;1;7;4,55
5;5;5;15;3;3;1;7;4,8
9;3;2;14;3;3;1;7;4,5
8;3;3;14;3;3;1;7;4,45833333333333
7;4;3;14;3;3;1;7;3,86904761904762
6;4;4;14;3;3;1;7;4
5;5;4;14;3;3;1;7;3,85
8;3;2;13;3;3;1;7;3,625
7;3;3;13;3;3;1;7;3,61904761904762
6;4;3;13;3;3;1;7;3,08333333333333
5;4;4;13;3;3;1;7;3,3
7;3;2;12;3;3;1;7;2,78571428571429
6;3;3;12;3;3;1;7;2,83333333333333
5;4;3;12;3;3;1;7;2,38333333333333
4;4;4;12;3;3;1;7;2,75
8;4;3;15;3;4;0;7;6,125
7;4;4;15;3;4;0;7;6,28571428571429
6;5;4;15;3;4;0;7;5,7
5;5;5;15;3;4;0;7;6
7;4;3;14;3;4;0;7;5,28571428571429
6;4;4;14;3;4;0;7;5,5
5;5;4;14;3;4;0;7;5
6;4;3;13;3;4;0;7;4,5
5;4;4;13;3;4;0;7;4,8
5;4;3;12;3;4;0;7;3,8
4;4;4;12;3;4;0;7;4,25
9;3;3;15;4;0;3;7;5,77777777777778
8;4;3;15;4;0;3;7;6
7;4;4;15;4;0;3;7;5,53571428571429
6;5;4;15;4;0;3;7;5,91666666666667
5;5;5;15;4;0;3;7;6
8;3;3;14;4;0;3;7;5
7;4;3;14;4;0;3;7;5,28571428571429
6;4;4;14;4;0;3;7;4,91666666666667
5;5;4;14;4;0;3;7;5,45
7;3;3;13;4;0;3;7;4,28571428571429
6;4;3;13;4;0;3;7;4,66666666666667
5;4;4;13;4;0;3;7;4,45
6;3;3;12;4;0;3;7;3,66666666666667
5;4;3;12;4;0;3;7;4,2
4;4;4;12;4;0;3;7;4,25
11;2;2;15;4;1;2;7;4,95454545454545
10;3;2;15;4;1;2;7;4,93333333333333
9;3;3;15;4;1;2;7;4,44444444444444
8;4;3;15;4;1;2;7;4,58333333333333
7;4;4;15;4;1;2;7;4,53571428571429
6;5;4;15;4;1;2;7;4,86666666666667
5;5;5;15;4;1;2;7;5,2
10;2;2;14;4;1;2;7;4,1
9;3;2;14;4;1;2;7;4,11111111111111
8;3;3;14;4;1;2;7;3,66666666666667
7;4;3;14;4;1;2;7;3,86904761904762
6;4;4;14;4;1;2;7;3,91666666666667
5;5;4;14;4;1;2;7;4,4
9;2;2;13;4;1;2;7;3,27777777777778
8;3;2;13;4;1;2;7;3,33333333333333
7;3;3;13;4;1;2;7;2,95238095238095
6;4;3;13;4;1;2;7;3,25
5;4;4;13;4;1;2;7;3,45
8;2;2;12;4;1;2;7;2,5
7;3;2;12;4;1;2;7;2,61904761904762
6;3;3;12;4;1;2;7;2,33333333333333
5;4;3;12;4;1;2;7;2,78333333333333
